Play #,State,Action,Reward,Next State,Terminated
3,[-0.38779005  0.04669292],2,-1.0,[-0.34108776  0.0467023 ],0
3,[-0.34108776  0.0467023 ],2,-1.0,[-0.2946869   0.04640084],0
3,[-0.2946869   0.04640084],2,-1.0,[-0.24887112  0.0458158 ],0
3,[-0.24887112  0.0458158 ],2,-1.0,[-0.2038903   0.04498082],0
3,[-0.2038903   0.04498082],2,-1.0,[-0.1599562   0.04393409],0
3,[-0.1599562   0.04393409],2,-1.0,[-0.11723975  0.04271645],0
3,[-0.11723975  0.04271645],2,-1.0,[-0.07587025  0.0413695 ],0
3,[-0.07587025  0.0413695 ],2,-1.0,[-0.03593628  0.03993398],0
3,[-0.03593628  0.03993398],2,-1.0,[0.00251221 0.03844849],0
3,[0.00251221 0.03844849],2,-1.0,[0.03946078 0.03694856],0
3,[0.03946078 0.03694856],2,-1.0,[0.07492684 0.03546606],0
3,[0.07492684 0.03546606],2,-1.0,[0.10895579 0.03402895],0
3,[0.10895579 0.03402895],2,-1.0,[0.1416171  0.03266132],0
3,[0.1416171  0.03266132],2,-1.0,[0.17300068 0.03138357],0
3,[0.17300068 0.03138357],2,-1.0,[0.20321347 0.03021278],0
3,[0.20321347 0.03021278],2,-1.0,[0.23237662 0.02916315],0
3,[0.23237662 0.02916315],2,-1.0,[0.26062304 0.02824643],0
3,[0.26062304 0.02824643],2,-1.0,[0.28809547 0.02747243],0
3,[0.28809547 0.02747243],2,-1.0,[0.31494495 0.02684948],0
3,[0.31494495 0.02684948],2,-1.0,[0.34132975 0.02638479],0
3,[0.34132975 0.02638479],2,-1.0,[0.36741462 0.02608488],0
3,[0.36741462 0.02608488],2,-1.0,[0.3933705  0.02595589],0
3,[0.3933705  0.02595589],2,-1.0,[0.41937435 0.02600384],0
3,[0.41937435 0.02600384],2,-1.0,[0.44560918 0.02623483],0
3,[0.44560918 0.02623483],2,-1.0,[0.4722644  0.02665523],0
3,[0.4722644  0.02665523],2,-1.0,[0.49953613 0.02727174],0
3,[0.49953613 0.02727174],2,-1.0,[0.5276276  0.02809143],1
4,"(array([-0.4545862,  0.       ], dtype=float32), {})",2,-1.0,[-0.4541001  0.0004861],0
4,[-0.4541001  0.0004861],1,-1.0,[-4.5413148e-01 -3.1376305e-05],0
4,[-4.5413148e-01 -3.1376305e-05],1,-1.0,[-0.4546801  -0.00054862],0
4,[-0.4546801  -0.00054862],1,-1.0,[-0.45574194 -0.00106183],0
4,[-0.45574194 -0.00106183],1,-1.0,[-0.4573092  -0.00156725],0
4,[-0.4573092  -0.00156725],1,-1.0,[-0.45937034 -0.00206115],0
4,[-0.45937034 -0.00206115],1,-1.0,[-0.46191022 -0.00253989],0
4,[-0.46191022 -0.00253989],1,-1.0,[-0.46491015 -0.00299992],0
4,[-0.46491015 -0.00299992],1,-1.0,[-0.46834797 -0.00343781],0
4,[-0.46834797 -0.00343781],2,-1.0,[-0.47119826 -0.0028503 ],0
4,[-0.47119826 -0.0028503 ],2,-1.0,[-0.47343993 -0.00224169],0
4,[-0.47343993 -0.00224169],2,-1.0,[-0.4750564  -0.00161646],0
4,[-0.4750564  -0.00161646],2,-1.0,[-0.47603565 -0.00097924],0
4,[-0.47603565 -0.00097924],2,-1.0,[-4.7637039e-01 -3.3475607e-04],0
4,[-4.7637039e-01 -3.3475607e-04],2,-1.0,[-4.7605819e-01  3.1221504e-04],0
4,[-4.7605819e-01  3.1221504e-04],2,-1.0,[-0.47510132  0.00095687],0
4,[-0.47510132  0.00095687],2,-1.0,[-0.4735069   0.00159442],0
4,[-0.4735069   0.00159442],2,-1.0,[-0.47128674  0.00222014],0
4,[-0.47128674  0.00222014],2,-1.0,[-0.46845734  0.00282941],0
4,[-0.46845734  0.00282941],2,-1.0,[-0.4650396   0.00341773],0
4,[-0.4650396   0.00341773],2,-1.0,[-0.46105883  0.0039808 ],0
4,[-0.46105883  0.0039808 ],2,-1.0,[-0.4565443   0.00451449],0
4,[-0.4565443   0.00451449],2,-1.0,[-0.45152935  0.00501497],0
4,[-0.45152935  0.00501497],2,-1.0,[-0.4460507   0.00547865],0
4,[-0.4460507   0.00547865],2,-1.0,[-0.44014844  0.00590227],0
4,[-0.44014844  0.00590227],2,-1.0,[-0.43386552  0.00628291],0
4,[-0.43386552  0.00628291],2,-1.0,[-0.4272475   0.00661801],0
4,[-0.4272475   0.00661801],2,-1.0,[-0.42034212  0.0069054 ],0
4,[-0.42034212  0.0069054 ],2,-1.0,[-0.4131988  0.0071433],0
4,[-0.4131988  0.0071433],2,-1.0,[-0.40586847  0.00733035],0
4,[-0.40586847  0.00733035],2,-1.0,[-0.39840284  0.00746562],0
4,[-0.39840284  0.00746562],2,-1.0,[-0.39085427  0.00754857],0
4,[-0.39085427  0.00754857],2,-1.0,[-0.38327518  0.00757909],0
4,[-0.38327518  0.00757909],2,-1.0,[-0.3757177   0.00755748],0
4,[-0.3757177   0.00755748],2,-1.0,[-0.3682333  0.0074844],0
4,[-0.3682333  0.0074844],2,-1.0,[-0.36087242  0.00736089],0
4,[-0.36087242  0.00736089],1,-1.0,[-0.35468405  0.00618834],0
4,[-0.35468405  0.00618834],1,-1.0,[-0.34970906  0.00497501],0
4,[-0.34970906  0.00497501],1,-1.0,[-0.34597987  0.00372919],0
4,[-0.34597987  0.00372919],1,-1.0,[-0.34352067  0.0024592 ],0
4,[-0.34352067  0.0024592 ],0,-1.0,[-3.4334731e-01  1.7335794e-04],0
4,[-3.4334731e-01  1.7335794e-04],0,-1.0,[-0.3454609 -0.0021136],0
4,[-0.3454609 -0.0021136],0,-1.0,[-0.34984785 -0.00438694],0
4,[-0.34984785 -0.00438694],0,-1.0,[-0.3564797  -0.00663186],0
4,[-0.3564797  -0.00663186],0,-1.0,[-0.3653131 -0.0088334],0
4,[-0.3653131 -0.0088334],0,-1.0,[-0.37628952 -0.01097643],0
4,[-0.37628952 -0.01097643],0,-1.0,[-0.38933516 -0.01304563],0
4,[-0.38933516 -0.01304563],0,-1.0,[-0.40436077 -0.0150256 ],0
4,[-0.40436077 -0.0150256 ],0,-1.0,[-0.4212617  -0.01690094],0
4,[-0.4212617  -0.01690094],0,-1.0,[-0.43991816 -0.01865646],0
4,[-0.43991816 -0.01865646],0,-1.0,[-0.46019566 -0.0202775 ],0
4,[-0.46019566 -0.0202775 ],0,-1.0,[-0.4819458  -0.02175016],0
4,[-0.4819458  -0.02175016],0,-1.0,[-0.50500757 -0.02306174],0
4,[-0.50500757 -0.02306174],0,-1.0,[-0.52920866 -0.0242011 ],0
4,[-0.52920866 -0.0242011 ],0,-1.0,[-0.5543677  -0.02515903],0
4,[-0.5543677  -0.02515903],0,-1.0,[-0.5802963  -0.02592859],0
4,[-0.5802963  -0.02592859],0,-1.0,[-0.6068017  -0.02650541],0
4,[-0.6068017  -0.02650541],0,-1.0,[-0.6336895  -0.02688785],0
4,[-0.6336895  -0.02688785],0,-1.0,[-0.66076666 -0.0270771 ],0
4,[-0.66076666 -0.0270771 ],0,-1.0,[-0.6878438  -0.02707713],0
4,[-0.6878438  -0.02707713],0,-1.0,[-0.7147383  -0.02689453],0
4,[-0.7147383  -0.02689453],0,-1.0,[-0.74127656 -0.02653827],0
4,[-0.74127656 -0.02653827],0,-1.0,[-0.76729584 -0.02601927],0
4,[-0.76729584 -0.02601927],0,-1.0,[-0.79264593 -0.02535006],0
4,[-0.79264593 -0.02535006],0,-1.0,[-0.8171902  -0.02454428],0
4,[-0.8171902  -0.02454428],0,-1.0,[-0.84080637 -0.0236162 ],0
4,[-0.84080637 -0.0236162 ],0,-1.0,[-0.8633867  -0.02258031],0
4,[-0.8633867  -0.02258031],0,-1.0,[-0.88483757 -0.02145087],0
4,[-0.88483757 -0.02145087],0,-1.0,[-0.9050792  -0.02024161],0
4,[-0.9050792  -0.02024161],0,-1.0,[-0.92404455 -0.01896541],0
4,[-0.92404455 -0.01896541],1,-1.0,[-0.94067866 -0.0166341 ],0
4,[-0.94067866 -0.0166341 ],1,-1.0,[-0.95493937 -0.01426067],0
4,[-0.95493937 -0.01426067],2,-1.0,[-0.96579516 -0.01085581],0
4,[-0.96579516 -0.01085581],2,-1.0,[-0.9732252  -0.00742999],0
4,[-0.9732252  -0.00742999],2,-1.0,[-0.9772164 -0.0039913],0
4,[-0.9772164 -0.0039913],2,-1.0,[-9.7776264e-01 -5.4618920e-04],0
4,[-9.7776264e-01 -5.4618920e-04],2,-1.0,[-0.9748629   0.00289977],0
4,[-0.9748629   0.00289977],2,-1.0,[-0.9685217   0.00634114],0
4,[-0.9685217   0.00634114],2,-1.0,[-0.9587499   0.00977182],0
4,[-0.9587499   0.00977182],2,-1.0,[-0.9455656   0.01318433],0
4,[-0.9455656   0.01318433],2,-1.0,[-0.92899656  0.01656902],0
4,[-0.92899656  0.01656902],2,-1.0,[-0.90908307  0.01991349],0
4,[-0.90908307  0.01991349],2,-1.0,[-0.8858811   0.02320194],0
4,[-0.8858811   0.02320194],2,-1.0,[-0.8594663   0.02641485],0
4,[-0.8594663   0.02641485],2,-1.0,[-0.8299376   0.02952873],0
4,[-0.8299376   0.02952873],2,-1.0,[-0.79742134  0.03251625],0
4,[-0.79742134  0.03251625],2,-1.0,[-0.7620747   0.03534661],0
4,[-0.7620747   0.03534661],2,-1.0,[-0.72408825  0.03798646],0
4,[-0.72408825  0.03798646],2,-1.0,[-0.68368715  0.0404011 ],0
4,[-0.68368715  0.0404011 ],2,-1.0,[-0.641131    0.04255613],0
4,[-0.641131    0.04255613],2,-1.0,[-0.5967115   0.04441947],0
4,[-0.5967115   0.04441947],2,-1.0,[-0.5507481   0.04596343],0
4,[-0.5507481   0.04596343],2,-1.0,[-0.5035813   0.04716683],0
4,[-0.5035813   0.04716683],2,-1.0,[-0.45556447  0.04801679],0
4,[-0.45556447  0.04801679],2,-1.0,[-0.40705442  0.04851006],0
4,[-0.40705442  0.04851006],2,-1.0,[-0.35840073  0.04865368],0
4,[-0.35840073  0.04865368],2,-1.0,[-0.30993593  0.0484648 ],0
4,[-0.30993593  0.0484648 ],2,-1.0,[-0.2619661   0.04796983],0
4,[-0.2619661   0.04796983],2,-1.0,[-0.21476316  0.04720294],0
4,[-0.21476316  0.04720294],2,-1.0,[-0.16855904  0.04620413],0
4,[-0.16855904  0.04620413],2,-1.0,[-0.12354203  0.04501701],0
4,[-0.12354203  0.04501701],2,-1.0,[-0.07985528  0.04368676],0
4,[-0.07985528  0.04368676],2,-1.0,[-0.03759712  0.04225815],0
4,[-0.03759712  0.04225815],2,-1.0,[0.00317692 0.04077404],0
4,[0.00317692 0.04077404],2,-1.0,[0.04245108 0.03927415],0
4,[0.04245108 0.03927415],2,-1.0,[0.08024547 0.0377944 ],0
4,[0.08024547 0.0377944 ],2,-1.0,[0.11661197 0.03636649],0
4,[0.11661197 0.03636649],2,-1.0,[0.1516299  0.03501792],0
4,[0.1516299  0.03501792],2,-1.0,[0.18540204 0.03377215],0
4,[0.18540204 0.03377215],2,-1.0,[0.21805103 0.03264899],0
4,[0.21805103 0.03264899],2,-1.0,[0.2497161  0.03166508],0
4,[0.2497161  0.03166508],2,-1.0,[0.2805505 0.0308344],0
4,[0.2805505 0.0308344],2,-1.0,[0.31071934 0.03016882],0
4,[0.31071934 0.03016882],2,-1.0,[0.3403979  0.02967857],0
4,[0.3403979  0.02967857],2,-1.0,[0.3697706 0.0293727],0
4,[0.3697706 0.0293727],2,-1.0,[0.3990301 0.0292595],0
4,[0.3990301 0.0292595],2,-1.0,[0.42837694 0.02934683],0
4,[0.42837694 0.02934683],2,-1.0,[0.4580193  0.02964234],0
4,[0.4580193  0.02964234],2,-1.0,[0.48817295 0.03015366],0
4,[0.48817295 0.03015366],2,-1.0,[0.5190614  0.03088847],1
5,"(array([-0.479789,  0.      ], dtype=float32), {})",2,-1.0,[-0.47911662  0.00067237],0
5,[-0.47911662  0.00067237],2,-1.0,[-0.47777689  0.00133975],0
5,[-0.47777689  0.00133975],2,-1.0,[-0.4757797   0.00199716],0
5,[-0.4757797   0.00199716],2,-1.0,[-0.47313997  0.00263975],0
5,[-0.47313997  0.00263975],2,-1.0,[-0.4698772   0.00326275],0
5,[-0.4698772   0.00326275],2,-1.0,[-0.46601564  0.00386158],0
5,[-0.46601564  0.00386158],2,-1.0,[-0.4615838   0.00443185],0
5,[-0.4615838   0.00443185],1,-1.0,[-0.45761436  0.00396942],0
5,[-0.45761436  0.00396942],1,-1.0,[-0.4541366   0.00347776],0
5,[-0.4541366   0.00347776],1,-1.0,[-0.45117605  0.00296056],0
5,[-0.45117605  0.00296056],1,-1.0,[-0.4487544   0.00242165],0
5,[-0.4487544   0.00242165],1,-1.0,[-0.44688937  0.00186502],0
5,[-0.44688937  0.00186502],1,-1.0,[-0.4455946   0.00129477],0
5,[-0.4455946   0.00129477],1,-1.0,[-0.44487956  0.00071506],0
5,[-0.44487956  0.00071506],2,-1.0,[-0.44374943  0.00113014],0
5,[-0.44374943  0.00113014],2,-1.0,[-0.44221243  0.00153698],0
5,[-0.44221243  0.00153698],2,-1.0,[-0.4402798   0.00193263],0
5,[-0.4402798   0.00193263],2,-1.0,[-0.43796557  0.00231422],0
5,[-0.43796557  0.00231422],2,-1.0,[-0.43528658  0.00267902],0
5,[-0.43528658  0.00267902],2,-1.0,[-0.43226218  0.00302439],0
5,[-0.43226218  0.00302439],2,-1.0,[-0.42891428  0.00334791],0
5,[-0.42891428  0.00334791],2,-1.0,[-0.42526698  0.00364729],0
5,[-0.42526698  0.00364729],2,-1.0,[-0.42134652  0.00392045],0
5,[-0.42134652  0.00392045],2,-1.0,[-0.417181    0.00416553],0
5,[-0.417181    0.00416553],2,-1.0,[-0.4128001   0.00438088],0
5,[-0.4128001   0.00438088],2,-1.0,[-0.408235    0.00456511],0
5,[-0.408235    0.00456511],2,-1.0,[-0.40351796  0.00471705],0
5,[-0.40351796  0.00471705],2,-1.0,[-0.39868215  0.0048358 ],0
5,[-0.39868215  0.0048358 ],2,-1.0,[-0.39376146  0.0049207 ],0
5,[-0.39376146  0.0049207 ],2,-1.0,[-0.3887901   0.00497136],0
5,[-0.3887901   0.00497136],2,-1.0,[-0.38380247  0.00498763],0
5,[-0.38380247  0.00498763],2,-1.0,[-0.37883285  0.00496962],0
5,[-0.37883285  0.00496962],2,-1.0,[-0.37391514  0.00491769],0
5,[-0.37391514  0.00491769],2,-1.0,[-0.36908272  0.00483241],0
5,[-0.36908272  0.00483241],2,-1.0,[-0.36436814  0.0047146 ],0
5,[-0.36436814  0.0047146 ],2,-1.0,[-0.35980284  0.00456528],0
5,[-0.35980284  0.00456528],2,-1.0,[-0.3554172   0.00438565],0
5,[-0.3554172   0.00438565],1,-1.0,[-0.3522401   0.00317713],0
5,[-0.3522401   0.00317713],1,-1.0,[-0.35029227  0.0019478 ],0
5,[-0.35029227  0.0019478 ],1,-1.0,[-0.3495865   0.00070578],0
5,[-0.3495865   0.00070578],1,-1.0,[-0.35012734 -0.00054084],0
5,[-0.35012734 -0.00054084],1,-1.0,[-0.35191128 -0.00178394],0
5,[-0.35191128 -0.00178394],0,-1.0,[-0.3559267  -0.00401541],0
5,[-0.3559267  -0.00401541],0,-1.0,[-0.36214727 -0.00622059],0
5,[-0.36214727 -0.00622059],0,-1.0,[-0.37053195 -0.00838468],0
5,[-0.37053195 -0.00838468],0,-1.0,[-0.38102472 -0.01049276],0
5,[-0.38102472 -0.01049276],0,-1.0,[-0.39355448 -0.01252976],0
5,[-0.39355448 -0.01252976],0,-1.0,[-0.408035   -0.01448054],0
5,[-0.408035   -0.01448054],0,-1.0,[-0.424365   -0.01633001],0
5,[-0.424365   -0.01633001],0,-1.0,[-0.44242835 -0.01806331],0
5,[-0.44242835 -0.01806331],0,-1.0,[-0.46209443 -0.01966609],0
5,[-0.46209443 -0.01966609],0,-1.0,[-0.4832192  -0.02112476],0
5,[-0.4832192  -0.02112476],0,-1.0,[-0.50564605 -0.02242687],0
5,[-0.50564605 -0.02242687],0,-1.0,[-0.5292075  -0.02356145],0
5,[-0.5292075  -0.02356145],0,-1.0,[-0.5537269  -0.02451939],0
5,[-0.5537269  -0.02451939],0,-1.0,[-0.5790206  -0.02529373],0
5,[-0.5790206  -0.02529373],0,-1.0,[-0.6049006  -0.02587998],0
5,[-0.6049006  -0.02587998],0,-1.0,[-0.6311769  -0.02627625],0
5,[-0.6311769  -0.02627625],0,-1.0,[-0.6576602  -0.02648334],0
5,[-0.6576602  -0.02648334],0,-1.0,[-0.684165   -0.02650477],0
5,[-0.684165   -0.02650477],0,-1.0,[-0.71051157 -0.02634656],0
5,[-0.71051157 -0.02634656],0,-1.0,[-0.7365286  -0.02601703],0
5,[-0.7365286  -0.02601703],0,-1.0,[-0.76205504 -0.02552647],0
5,[-0.76205504 -0.02552647],0,-1.0,[-0.78694177 -0.02488673],0
5,[-0.78694177 -0.02488673],0,-1.0,[-0.81105256 -0.0241108 ],0
5,[-0.81105256 -0.0241108 ],0,-1.0,[-0.83426493 -0.02321234],0
5,[-0.83426493 -0.02321234],0,-1.0,[-0.8564702  -0.02220531],0
5,[-0.8564702  -0.02220531],0,-1.0,[-0.8775737  -0.02110351],0
5,[-0.8775737  -0.02110351],0,-1.0,[-0.897494   -0.01992027],0
5,[-0.897494   -0.01992027],0,-1.0,[-0.9161622  -0.01866819],0
5,[-0.9161622  -0.01866819],0,-1.0,[-0.93352103 -0.01735888],0
5,[-0.93352103 -0.01735888],0,-1.0,[-0.9495239  -0.01600285],0
5,[-0.9495239  -0.01600285],0,-1.0,[-0.9641333  -0.01460941],0
5,[-0.9641333  -0.01460941],0,-1.0,[-0.97731996 -0.01318663],0
5,[-0.97731996 -0.01318663],1,-1.0,[-0.9880613  -0.01074136],0
5,[-0.9880613  -0.01074136],1,-1.0,[-0.9963419 -0.0082806],0
5,[-0.9963419 -0.0082806],1,-1.0,[-1.0021515  -0.00580964],0
5,[-1.0021515  -0.00580964],1,-1.0,[-1.005484   -0.00333243],0
5,[-1.005484   -0.00333243],1,-1.0,[-1.006336e+00 -8.519833e-04],0
5,[-1.006336e+00 -8.519833e-04],2,-1.0,[-1.0037067   0.00262926],0
5,[-1.0037067   0.00262926],2,-1.0,[-0.9975987   0.00610801],0
5,[-0.9975987   0.00610801],2,-1.0,[-0.98801833  0.00958038],0
5,[-0.98801833  0.00958038],2,-1.0,[-0.97497725  0.01304109],0
5,[-0.97497725  0.01304109],2,-1.0,[-0.9584946   0.01648264],0
5,[-0.9584946   0.01648264],2,-1.0,[-0.93859994  0.01989464],0
5,[-0.93859994  0.01989464],2,-1.0,[-0.9153368   0.02326314],0
5,[-0.9153368   0.02326314],2,-1.0,[-0.88876677  0.02657007],0
5,[-0.88876677  0.02657007],2,-1.0,[-0.8589738   0.02979296],0
5,[-0.8589738   0.02979296],2,-1.0,[-0.82606894  0.03290487],0
5,[-0.82606894  0.03290487],2,-1.0,[-0.7901943   0.03587465],0
5,[-0.7901943   0.03587465],2,-1.0,[-0.7515266   0.03866767],0
5,[-0.7515266   0.03866767],2,-1.0,[-0.7102796  0.041247 ],0
5,[-0.7102796  0.041247 ],2,-1.0,[-0.66670454  0.04357506],0
5,[-0.66670454  0.04357506],2,-1.0,[-0.62108886  0.04561568],0
5,[-0.62108886  0.04561568],2,-1.0,[-0.57375234  0.04733647],0
5,[-0.57375234  0.04733647],2,-1.0,[-0.52504116  0.04871121],0
5,[-0.52504116  0.04871121],2,-1.0,[-0.47531915  0.04972203],0
5,[-0.47531915  0.04972203],2,-1.0,[-0.42495793  0.05036119],0
5,[-0.42495793  0.05036119],2,-1.0,[-0.3743258   0.05063214],0
5,[-0.3743258   0.05063214],2,-1.0,[-0.32377616  0.05054964],0
5,[-0.32377616  0.05054964],2,-1.0,[-0.27363703  0.05013913],0
5,[-0.27363703  0.05013913],2,-1.0,[-0.22420178  0.04943524],0
5,[-0.22420178  0.04943524],2,-1.0,[-0.17572205  0.04847974],0
5,[-0.17572205  0.04847974],2,-1.0,[-0.1284029   0.04731915],0
5,[-0.1284029   0.04731915],2,-1.0,[-0.08240055  0.04600235],0
5,[-0.08240055  0.04600235],2,-1.0,[-0.0378222   0.04457835],0
5,[-0.0378222   0.04457835],2,-1.0,[0.00527222 0.04309442],0
5,[0.00527222 0.04309442],2,-1.0,[0.04686696 0.04159474],0
5,[0.04686696 0.04159474],2,-1.0,[0.08698636 0.04011941],0
5,[0.08698636 0.04011941],2,-1.0,[0.12569042 0.03870405],0
5,[0.12569042 0.03870405],2,-1.0,[0.1630701  0.03737968],0
5,[0.1630701  0.03737968],2,-1.0,[0.19924301 0.03617292],0
5,[0.19924301 0.03617292],2,-1.0,[0.2343494  0.03510638],0
5,[0.2343494  0.03510638],2,-1.0,[0.26854858 0.03419919],0
5,[0.26854858 0.03419919],2,-1.0,[0.30201617 0.03346758],0
5,[0.30201617 0.03346758],2,-1.0,[0.3349416  0.03292543],0
5,[0.3349416  0.03292543],2,-1.0,[0.36752644 0.03258484],0
5,[0.36752644 0.03258484],2,-1.0,[0.39998302 0.0324566 ],0
5,[0.39998302 0.0324566 ],2,-1.0,[0.43253362 0.03255058],0
5,[0.43253362 0.03255058],2,-1.0,[0.46540967 0.03287606],0
5,[0.46540967 0.03287606],2,-1.0,[0.49885154 0.03344186],0
5,[0.49885154 0.03344186],2,-1.0,[0.53310794 0.03425642],1
6,"(array([-0.53420943,  0.        ], dtype=float32), {})",2,-1.0,[-0.5331299   0.00107957],0
6,[-0.5331299   0.00107957],1,-1.0,[-0.53197885  0.00115104],0
6,[-0.53197885  0.00115104],1,-1.0,[-0.53076494  0.00121388],0
6,[-0.53076494  0.00121388],1,-1.0,[-0.5294973   0.00126763],0
6,[-0.5294973   0.00126763],1,-1.0,[-0.5281854   0.00131186],0
6,[-0.5281854   0.00131186],1,-1.0,[-0.5268392   0.00134626],0
6,[-0.5268392   0.00134626],1,-1.0,[-0.52546865  0.00137056],0
6,[-0.52546865  0.00137056],2,-1.0,[-0.52308404  0.00238459],0
6,[-0.52308404  0.00238459],2,-1.0,[-0.5197033   0.00338073],0
6,[-0.5197033   0.00338073],2,-1.0,[-0.5153518   0.00435151],0
6,[-0.5153518   0.00435151],2,-1.0,[-0.5100621   0.00528967],0
6,[-0.5100621   0.00528967],2,-1.0,[-0.50387394  0.00618817],0
6,[-0.50387394  0.00618817],2,-1.0,[-0.49683365  0.00704032],0
6,[-0.49683365  0.00704032],2,-1.0,[-0.48899385  0.0078398 ],0
6,[-0.48899385  0.0078398 ],2,-1.0,[-0.4804131   0.00858072],0
6,[-0.4804131   0.00858072],2,-1.0,[-0.47115538  0.00925774],0
6,[-0.47115538  0.00925774],2,-1.0,[-0.46128935  0.00986603],0
6,[-0.46128935  0.00986603],2,-1.0,[-0.45088792  0.01040143],0
6,[-0.45088792  0.01040143],2,-1.0,[-0.4400275   0.01086041],0
6,[-0.4400275   0.01086041],2,-1.0,[-0.42878732  0.01124017],0
6,[-0.42878732  0.01124017],2,-1.0,[-0.4172487   0.01153864],0
6,[-0.4172487   0.01153864],2,-1.0,[-0.4054942   0.01175447],0
6,[-0.4054942   0.01175447],2,-1.0,[-0.3936071   0.01188711],0
6,[-0.3936071   0.01188711],2,-1.0,[-0.38167042  0.01193669],0
6,[-0.38167042  0.01193669],2,-1.0,[-0.36976632  0.0119041 ],0
6,[-0.36976632  0.0119041 ],2,-1.0,[-0.35797542  0.01179088],0
6,[-0.35797542  0.01179088],2,-1.0,[-0.34637624  0.01159919],0
6,[-0.34637624  0.01159919],2,-1.0,[-0.33504447  0.01133176],0
6,[-0.33504447  0.01133176],2,-1.0,[-0.32405266  0.01099182],0
6,[-0.32405266  0.01099182],2,-1.0,[-0.31346962  0.01058303],0
6,[-0.31346962  0.01058303],2,-1.0,[-0.30336025  0.01010938],0
6,[-0.30336025  0.01010938],2,-1.0,[-0.29378507  0.00957518],0
6,[-0.29378507  0.00957518],2,-1.0,[-0.28480014  0.00898491],0
6,[-0.28480014  0.00898491],2,-1.0,[-0.27645692  0.00834324],0
6,[-0.27645692  0.00834324],2,-1.0,[-0.26880205  0.00765489],0
6,[-0.26880205  0.00765489],2,-1.0,[-0.2618774   0.00692464],0
6,[-0.2618774   0.00692464],2,-1.0,[-0.2557201   0.00615729],0
6,[-0.2557201   0.00615729],2,-1.0,[-0.25036252  0.00535758],0
6,[-0.25036252  0.00535758],2,-1.0,[-0.24583231  0.00453021],0
6,[-0.24583231  0.00453021],2,-1.0,[-0.24215248  0.00367983],0
6,[-0.24215248  0.00367983],2,-1.0,[-0.23934148  0.002811  ],0
6,[-0.23934148  0.002811  ],2,-1.0,[-0.23741326  0.00192823],0
6,[-0.23741326  0.00192823],2,-1.0,[-0.23637728  0.00103598],0
6,[-0.23637728  0.00103598],2,-1.0,[-2.3623861e-01  1.3865990e-04],0
6,[-2.3623861e-01  1.3865990e-04],2,-1.0,[-0.23699795 -0.00075934],0
6,[-0.23699795 -0.00075934],1,-1.0,[-0.23965158 -0.00265362],0
6,[-0.23965158 -0.00265362],1,-1.0,[-0.24418643 -0.00453486],0
6,[-0.24418643 -0.00453486],1,-1.0,[-0.25057995 -0.00639352],0
6,[-0.25057995 -0.00639352],0,-1.0,[-0.25979972 -0.00921977],0
6,[-0.25979972 -0.00921977],0,-1.0,[-0.27179784 -0.01199811],0
6,[-0.27179784 -0.01199811],0,-1.0,[-0.2865099  -0.01471207],0
6,[-0.2865099  -0.01471207],0,-1.0,[-0.30385396 -0.01734405],0
6,[-0.30385396 -0.01734405],0,-1.0,[-0.3237293  -0.01987533],0
6,[-0.3237293  -0.01987533],0,-1.0,[-0.34601542 -0.02228613],0
6,[-0.34601542 -0.02228613],0,-1.0,[-0.37057132 -0.02455589],0
6,[-0.37057132 -0.02455589],0,-1.0,[-0.39723504 -0.02666371],0
6,[-0.39723504 -0.02666371],0,-1.0,[-0.42582393 -0.0285889 ],0
6,[-0.42582393 -0.0285889 ],0,-1.0,[-0.45613566 -0.03031174],0
6,[-0.45613566 -0.03031174],0,-1.0,[-0.4879499  -0.03181427],0
6,[-0.4879499  -0.03181427],0,-1.0,[-0.521031   -0.03308112],0
6,[-0.521031   -0.03308112],0,-1.0,[-0.55513144 -0.03410038],0
6,[-0.55513144 -0.03410038],0,-1.0,[-0.5899957  -0.03486424],0
6,[-0.5899957  -0.03486424],0,-1.0,[-0.6253652  -0.03536955],0
6,[-0.6253652  -0.03536955],0,-1.0,[-0.6609833 -0.0356181],0
6,[-0.6609833 -0.0356181],0,-1.0,[-0.69659996 -0.03561664],0
6,[-0.69659996 -0.03561664],0,-1.0,[-0.73197657 -0.0353766 ],0
6,[-0.73197657 -0.0353766 ],0,-1.0,[-0.76689017 -0.03491359],0
6,[-0.76689017 -0.03491359],0,-1.0,[-0.8011368  -0.03424665],0
6,[-0.8011368  -0.03424665],0,-1.0,[-0.8345342  -0.03339742],0
6,[-0.8345342  -0.03339742],0,-1.0,[-0.8669234  -0.03238918],0
6,[-0.8669234  -0.03238918],0,-1.0,[-0.89816934 -0.03124597],0
6,[-0.89816934 -0.03124597],0,-1.0,[-0.928161   -0.02999169],0
6,[-0.928161   -0.02999169],1,-1.0,[-0.9558105  -0.02764941],0
6,[-0.9558105  -0.02764941],1,-1.0,[-0.98105323 -0.02524278],0
6,[-0.98105323 -0.02524278],1,-1.0,[-1.0038451  -0.02279184],0
6,[-1.0038451  -0.02279184],1,-1.0,[-1.024158   -0.02031295],0
6,[-1.024158   -0.02031295],2,-1.0,[-1.040977   -0.01681892],0
6,[-1.040977   -0.01681892],2,-1.0,[-1.0542963  -0.01331936],0
6,[-1.0542963  -0.01331936],2,-1.0,[-1.0641162  -0.00981992],0
6,[-1.0641162  -0.00981992],2,-1.0,[-1.0704393  -0.00632314],0
